address,name,rubrics,attributes,address.postcode,lat,lon,reviews.general_rating,reviews.general_review_count,reviews.general_review_count_with_stars,reviews.is_reviewable,reviews.is_reviewable_on_flamp,reviews.items,reviews.org_rating,reviews.org_review_count,reviews.org_review_count_with_stars,address_comment,city,rubrics_new,district,postcode_3
Приморский проспект,"Koza Море, сеть ресторанов Koza Group","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",1500.0,197374.0,59.980502,30.210362,4.5,331.0,526.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 5, 'tag': 'flamp'}]",4.7,794.0,1184.0,1 этаж,Санкт-Петербург,"Бары, Рестораны, Доставка еды",округ Комендантский аэродром,197
Торфяная дорога,"Golden-Strike, развлекательный центр","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'bouling', 'id': '170', 'kind': 'primary', 'name': 'Боулинг', 'parent_id': '2', 'short_id': 170}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",2000.0,197374.0,59.990257,30.256528,4.7,107.0,163.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 3, 'review_count': 8, 'tag': 'flamp'}]",4.7,107.0,163.0,4 этаж,Санкт-Петербург,"Бары, Боулинг, Кафе",округ Коломяги,197
улица Оптиков,"Leon, бар-бильярдная","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'bilyardnye_zaly', 'id': '169', 'kind': 'primary', 'name': 'Бильярдные залы', 'parent_id': '2', 'short_id': 169}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",1200.0,197374.0,59.994138,30.25275,3.1,51.0,75.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",3.1,51.0,75.0,1-2 этаж,Санкт-Петербург,"Бары, Бильярдные залы, Кафе",округ Коломяги,197
Крестовский проспект,"Евразия, рестораны японской и европейской кухни","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'sushi_bary', 'id': '15791', 'kind': 'additional', 'name': 'Суши-бары', 'parent_id': '2', 'short_id': 15791}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",1500.0,197110.0,59.967954,30.262797,4.4,663.0,874.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 2.4, 'recommendation_count': 2, 'review_count': 9, 'tag': 'flamp'}]",4.7,43243.0,174259.0,1 этаж,Санкт-Петербург,"Бары, Рестораны, Суши-бары, Доставка еды",Петровский округ,197
Петровская коса,"Peacock, ресторан","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",,197198.0,59.962416,30.245018,5.0,1.0,5.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",5.0,1.0,5.0,,Санкт-Петербург,"Бары, Рестораны",Петровский округ,197
Приморский проспект,"Flat Cafe, кафе-бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'kafe', 'id': '161', 'kind': 'primary', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",1000.0,197374.0,59.982886,30.236273,5.0,86.0,105.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",5.0,86.0,105.0,1 этаж,Санкт-Петербург,"Бары, Кафе, Доставка еды",Петровский округ,197
Яхтенная улица,"Unbeerlive, пивной бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'razlivnoe_pivo', 'id': '19290', 'kind': 'additional', 'name': 'Разливное пиво', 'parent_id': '14', 'short_id': 19290}]",,197374.0,59.983842,30.215344,4.8,13.0,13.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.8,13.0,13.0,цокольный этаж,Санкт-Петербург,"Бары, Разливное пиво",округ Комендантский аэродром,197
Кемская улица,"Шале, бар-ресторан","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",1400.0,197110.0,59.973179,30.256442,4.0,277.0,320.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.0,260.0,303.0,,Санкт-Петербург,"Бары, Рестораны, Кафе",Петровский округ,197
улица Академика Павлова,"Siesta Fiesta, ресторан","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",2500.0,197022.0,59.977766,30.318451,4.6,121.0,231.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.6,121.0,231.0,1 этаж,Санкт-Петербург,"Бары, Рестораны, Доставка еды",округ Кронверкское,197
набережная реки Карповки,Unity Petrogradka,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'karaoke_zaly', 'id': '21387', 'kind': 'additional', 'name': 'Караоке-залы', 'parent_id': '2', 'short_id': 21387}]",2500.0,197022.0,59.968764,30.315106,4.9,869.0,971.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 67, 'tag': 'flamp'}]",4.9,1473.0,1681.0,1 этаж,Санкт-Петербург,"Бары, Рестораны, Караоке-залы",округ Кронверкское,197
Медиков проспект,"Теплые края, ресторан","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}, {'alias': 'banketnye_zaly', 'id': '10803', 'kind': 'additional', 'name': 'Банкетные залы', 'parent_id': '2', 'short_id': 10803}]",1500.0,197022.0,59.969783,30.314364,4.6,475.0,611.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.8, 'recommendation_count': 2, 'review_count': 140, 'tag': 'flamp'}]",4.6,475.0,611.0,1 этаж,Санкт-Петербург,"Бары, Рестораны, Доставка еды, Кафе, Банкетные залы",округ Кронверкское,197
улица Академика Павлова,"R14, панорамная пиццерия","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'piccerii', 'id': '51459', 'kind': 'additional', 'name': 'Пиццерии', 'parent_id': '2', 'short_id': 51459}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",3300.0,197022.0,59.977621,30.318598,4.5,141.0,218.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.7, 'recommendation_count': 9, 'review_count': 22, 'tag': 'flamp'}]",4.5,141.0,218.0,7 этаж,Санкт-Петербург,"Бары, Рестораны, Пиццерии, Доставка еды",округ Кронверкское,197
улица Академика Крылова,"Beergarden, гриль-бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",1500.0,197183.0,59.986011,30.300249,4.8,467.0,4014.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 3, 'tag': 'flamp'}]",4.8,467.0,4014.0,,Санкт-Петербург,"Бары, Доставка еды, Кафе",округ Комендантский аэродром,197
Инструментальная улица,"Big Wine Freaks, винный бар","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",2200.0,197022.0,59.974297,30.323045,4.4,27.0,58.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'recommendation_count': 1, 'review_count': 1, 'tag': 'flamp'}]",4.4,27.0,58.0,1 этаж,Санкт-Петербург,"Бары, Рестораны",округ Кронверкское,197
улица Академика Павлова,"Kwakker, петербургский ресторан с бельгийским уклоном","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",1200.0,197022.0,59.977475,30.314688,4.5,55.0,105.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 1, 'tag': 'flamp'}]",4.5,149.0,261.0,1 этаж,Санкт-Петербург,"Бары, Рестораны",округ Аптекарский остров,197
улица Академика Павлова,"Mouse House, семейный ресторан-клуб","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",2500.0,197022.0,59.977931,30.317667,4.7,18.0,32.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.7,18.0,32.0,2 этаж,Санкт-Петербург,"Бары, Рестораны",округ Кронверкское,197
Большая Пушкарская улица,"Сквер, бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",,197101.0,59.961855,30.310373,4.8,21.0,35.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.8,21.0,35.0,цокольный этаж,Санкт-Петербург,Бары,округ Кронверкское,197
улица Бармалеева,"Barmaley, бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",1000.0,197136.0,59.963551,30.307382,4.8,45.0,90.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 3, 'tag': 'flamp'}]",4.8,45.0,90.0,1 этаж,Санкт-Петербург,"Бары, Кафе",округ Кронверкское,197
Левашовский проспект,"Trevino, винное бистро","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",1500.0,197110.0,59.966198,30.290915,4.7,18.0,31.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.7,18.0,31.0,,Санкт-Петербург,"Бары, Рестораны, Кафе",округ Чкаловское,197
Земледельческая улица,"Harat`s, ирландский паб","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",1500.0,197343.0,59.991276,30.322263,4.7,15.0,40.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.7,260.0,583.0,,Санкт-Петербург,"Бары, Рестораны",округ Комендантский аэродром,197
Каменноостровский проспект,"Darmagi bar, коктейльный бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",,197022.0,59.96843,30.308702,5.0,58.0,88.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 1, 'tag': 'flamp'}]",5.0,58.0,88.0,,Санкт-Петербург,Бары,округ Аптекарский остров,197
Каменноостровский проспект,"Darmagi bar, коктейльный бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",,197022.0,59.96843,30.308702,5.0,58.0,88.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 1, 'tag': 'flamp'}]",5.0,58.0,88.0,,Санкт-Петербург,Бары,округ Кронверкское,197
Каменноостровский проспект,"Darmagi bar, коктейльный бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",,197022.0,59.96843,30.308702,5.0,58.0,88.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 1, 'tag': 'flamp'}]",5.0,58.0,88.0,,Санкт-Петербург,Бары,округ Чкаловское,197
Большой П.С. проспект,"Beer House, сеть баров","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",1000.0,197022.0,59.966199,30.313142,4.8,58.0,369.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.8,3736.0,16443.0,цокольный этаж,Санкт-Петербург,"Бары, Рестораны",округ Кронверкское,197
Большой П.С. проспект,"Beer House, сеть баров","[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",1000.0,197022.0,59.966199,30.313142,4.8,58.0,369.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.8,3736.0,16443.0,цокольный этаж,Санкт-Петербург,"Бары, Рестораны",округ Аптекарский остров,197
