"rent, rub/month",address,city,"price_per_sqm, rub/month","square, m^2",type,url,OSM_address,address_info,district,lat,lon,nearest_metro,distance_km,distance_center_km,distance_center_m,square_category,square_category_encoding
9900,Мира проспект,Москва,1980,5,Универсальное помещение,https://msk.n1.ru/view/114825856/?open_card_kn,"Мира проспект, 79, Москва, Россия","{'district': 'район Марьина Роща', 'lat': 55.7914028, 'lon': 37.6334725}",район Марьина Роща,55.7914028,37.6334725,"Москва, Рижская",0.28013635638686957,4.57,4570,Маленькая,1
360000,Дмитриевского,Москва,1325,271,Универсальное помещение,https://msk.n1.ru/view/114114280/?open_card_kn,"Дмитриевского, 16а, Москва, Россия","{'district': 'район Косино-Ухтомский', 'lat': 55.7076751, 'lon': 37.8881735}",район Косино-Ухтомский,55.7076751,37.8881735,"Москва, Улица Дмитриевского",0.5867585833050919,17.63,17630,Большая,3
222918,Татарская Б.,Москва,4206,53,Универсальное помещение,https://msk.n1.ru/view/114113930/?open_card_kn,"Татарская Б., 35 ст3, Москва, Россия","{'district': 'район Замоскворечье', 'lat': 55.7402846, 'lon': 37.6328629}",район Замоскворечье,55.7402846,37.6328629,"Москва, Новокузнецкая",0.2689904316649075,1.52,1520,Средняя,2
370000,Марьиной Рощи 14-й проезд,Москва,3894,95,Универсальное помещение,https://msk.n1.ru/view/114825177/?open_card_kn,"Марьиной Рощи 14-й проезд, 2.7, Москва, Россия","{'district': 'район Марьина Роща', 'lat': 55.8070143, 'lon': 37.6140005}",район Марьина Роща,55.8070143,37.6140005,"Москва, Марьина Роща",0.7649746092042873,6.22,6220,Средняя,2
350000,Хачатуряна,Москва,1024,341,Универсальное помещение,https://msk.n1.ru/view/114825164/?open_card_kn,"Хачатуряна, 8 корп. 2а, Москва, Россия","{'district': 'район Отрадное', 'lat': 55.8613191, 'lon': 37.6027676}",район Отрадное,55.8613191,37.6027676,"Москва, Отрадное",0.2604498983482396,12.29,12290,Крупная,4
563400,Клары Цеткин,Москва,2000,281,Универсальное помещение,https://msk.n1.ru/view/107308411/?open_card_kn,"Клары Цеткин, 29 ст2, Москва, Россия","{'district': 'Таганский район', 'lat': 55.7523274, 'lon': 37.6449873}",Таганский район,55.7523274,37.6449873,"Москва, Китай-город",0.8034796430311316,1.67,1670,Большая,3
1664400,Новоостаповская,Москва,3000,554,Универсальное помещение,https://msk.n1.ru/view/114113595/?open_card_kn,"Новоостаповская, 20, Москва, Россия","{'district': 'Южнопортовый район', 'lat': 55.7235667, 'lon': 37.6866609}",Южнопортовый район,55.7235667,37.6866609,"Москва, Волгоградский проспект",0.1899317561298765,5.28,5280,Крупная,4
260000,Ленинский проспект,Москва,2231,116,Универсальное помещение,https://msk.n1.ru/view/115866888/?open_card_kn,"Ленинский проспект, 43, Москва, Россия","{'district': 'Гагаринский район', 'lat': 55.70512, 'lon': 37.5766451}",Гагаринский район,55.70512,37.5766451,"Москва, Площадь Гагарина",0.6351334894300477,5.77,5770,Средняя,2
25500,Шелепихинская набережная,Москва,1700,15,Универсальное помещение,https://msk.n1.ru/view/116185538/?open_card_kn,"Шелепихинская набережная, 34 корп. 3з д6, Москва, Россия","{'district': 'Пресненский район', 'lat': 55.7454505, 'lon': 37.5321667}",Пресненский район,55.7454505,37.5321667,"Москва, Москва-Сити",0.24896772394387875,5.45,5450,Маленькая,1
176400,МКАД 58-й километр,Москва,1200,147,Универсальное помещение,https://msk.n1.ru/view/114111680/?open_card_kn,"МКАД 58-й километр, 1, Москва, Россия","{'district': 'район Кунцево', 'lat': 55.7452695, 'lon': 37.3698054}",район Кунцево,55.7452695,37.3698054,"Москва, Крылатское",2.7133774165152147,15.63,15630,Большая,3
70000,бульвар Севильский,Москва,1690,41,Универсальное помещение,https://msk.n1.ru/view/109373420/?open_card_kn,"бульвар Севильский, 3, Москва, Россия","{'district': 'Жилой комплекс «Испанские кварталы»', 'lat': 55.5889629, 'lon': 37.4459033}",Жилой комплекс «Испанские кварталы»,55.5889629,37.4459033,"Москва, Прокшино",0.8492845584778416,21.08,21080,Маленькая,1
1585500,Юрия Никулина,Москва,3750,422,Универсальное помещение,https://msk.n1.ru/view/115866224/?open_card_kn,"Юрия Никулина, 3, Москва, Россия","{'district': 'район Аэропорт', 'lat': 55.7905594, 'lon': 37.5654802}",район Аэропорт,55.7905594,37.5654802,"Москва, Динамо",0.4637396706913036,5.5,5500,Крупная,4
1090000,Варшавское шоссе,Москва,1666,654,Универсальное помещение,https://msk.n1.ru/view/114821298/?open_card_kn,"Варшавское шоссе, 32, Москва, Россия","{'district': 'Нагорный район', 'lat': 55.6810617, 'lon': 37.6229707}",Нагорный район,55.6810617,37.6229707,"Москва, Нагатинская",0.2288537551467209,7.82,7820,Очень крупная,5
200000,Перовская,Москва,1000,200,Универсальное помещение,https://msk.n1.ru/view/109795575/?open_card_kn,"Перовская, 6 корп. 1, Москва, Россия","{'district': 'район Новогиреево', 'lat': 55.7449692, 'lon': 37.8125053}",район Новогиреево,55.7449692,37.8125053,"Москва, Новогиреево",0.4191947908962992,12.21,12210,Большая,3
800000,Архитектора Власова,Москва,1904,420,Универсальное помещение,https://msk.n1.ru/view/113736561/?open_card_kn,"Архитектора Власова, 8 корп. 1, Москва, Россия","{'district': 'Обручевский район', 'lat': 55.6608565, 'lon': 37.5352006}",Обручевский район,55.6608565,37.5352006,"Москва, Воронцовская",0.3373963516240697,11.34,11340,Крупная,4
180000,Студенческая,Москва,1153,156,Универсальное помещение,https://msk.n1.ru/view/116183561/?open_card_kn,"Студенческая, 22 корп. 2, Москва, Россия","{'district': 'район Дорогомилово', 'lat': 55.7424579, 'lon': 37.5487442}",район Дорогомилово,55.7424579,37.5487442,"Москва, Студенческая",0.4010501216234213,4.48,4480,Большая,3
50000,Серпуховский Вал,Москва,6250,8,Универсальное помещение,https://msk.n1.ru/view/116183559/?open_card_kn,"Серпуховский Вал, 22 корп. 1, Москва, Россия","{'district': 'Даниловский район', 'lat': 55.7113448, 'lon': 37.6150746}",Даниловский район,55.7113448,37.6150746,"Москва, Тульская",0.5672098144871904,4.45,4450,Маленькая,1
250000,Павелецкая набережная,Москва,500,500,Универсальное помещение,https://msk.n1.ru/view/107301868/?open_card_kn,"Павелецкая набережная, 2 ст18, Москва, Россия","{'district': 'Даниловский район', 'lat': 55.7115813, 'lon': 37.6485724}",Даниловский район,55.7115813,37.6485724,"Москва, Автозаводская",0.7490642560038481,4.81,4810,Крупная,4
